date	ouv	haut	bas	clot	vol	devise	
26/07/2024 00:00	163.74	167.92	163.36	167.32	595181	EUR	
29/07/2024 00:00	168	168.3	164.64	165.5	425921	EUR	
30/07/2024 00:00	165.96	168	165.5	167.6	456328	EUR	
31/07/2024 00:00	168	169.64	167.5	168.78	891772	EUR	
01/08/2024 00:00	167.48	167.92	165.52	165.9	628156	EUR	
02/08/2024 00:00	165.38	166.06	162.92	163.48	825897	EUR	
05/08/2024 00:00	160.78	163.44	159.18	163	1146073	EUR	
06/08/2024 00:00	162.82	163.78	160.14	161.3	808582	EUR	
07/08/2024 00:00	161.36	164.54	161	163.58	674059	EUR	
08/08/2024 00:00	163	163.06	161.28	162.74	493363	EUR	
09/08/2024 00:00	163.68	164.06	162.12	163.6	411082	EUR	
12/08/2024 00:00	164.32	164.58	162.02	162.3	491442	EUR	
13/08/2024 00:00	162.86	163.78	161.84	162.72	416464	EUR	
14/08/2024 00:00	163.58	163.84	162.44	163.56	376579	EUR	
15/08/2024 00:00	164.06	165.2	162.84	165.12	436005	EUR	
16/08/2024 00:00	165.3	165.88	164.7	165.88	538636	EUR	
19/08/2024 00:00	166.06	166.52	165.4	165.4	445438	EUR	
20/08/2024 00:00	165.92	166.32	164.7	165.22	256451	EUR	
21/08/2024 00:00	165.38	166.52	165.02	165.56	367583	EUR	
22/08/2024 00:00	165.56	166.38	164.62	165	340593	EUR	
23/08/2024 00:00	165.34	166.4	165	165.92	374874	EUR	
26/08/2024 00:00	165.56	166.52	165.12	166.18	169975	EUR	
27/08/2024 00:00	166.22	166.8	165.52	165.52	254980	EUR	
28/08/2024 00:00	166.24	167.94	166.1	167.2	390730	EUR	
29/08/2024 00:00	167.48	169.34	167.48	169.34	383394	EUR	
30/08/2024 00:00	169.24	169.9	168.5	168.72	719767	EUR	
02/09/2024 00:00	168.5	169.08	167.66	168.92	217184	EUR	
03/09/2024 00:00	169.34	169.76	168.7	169.38	385284	EUR	
04/09/2024 00:00	168.5	171.28	168.12	168.36	653796	EUR	
05/09/2024 00:00	163.7	165.92	163.1	163.1	740417	EUR	
06/09/2024 00:00	163.1	165	161.88	162.36	738211	EUR	
09/09/2024 00:00	163.4	166.32	162.8	166.2	471096	EUR	
10/09/2024 00:00	165.5	169.86	165.4	168.98	668526	EUR	
11/09/2024 00:00	169.5	170.9	168.52	169.12	558262	EUR	
12/09/2024 00:00	170.22	170.42	168.36	169.72	468529	EUR	
13/09/2024 00:00	170.02	171.24	169.48	170.22	357332	EUR	
16/09/2024 00:00	169.5	170.54	168.9	169.52	367258	EUR	
17/09/2024 00:00	170.1	170.96	169.92	170.14	511860	EUR	
18/09/2024 00:00	170.04	170.4	167.8	167.8	383600	EUR	
19/09/2024 00:00	170.52	171.06	168.58	171.06	640288	EUR	
20/09/2024 00:00	171.28	171.56	167.6	167.72	1229779	EUR	
23/09/2024 00:00	167.96	170.6	167.16	170.6	555505	EUR	
24/09/2024 00:00	172.38	173.84	171.94	172.8	556878	EUR	
25/09/2024 00:00	172.42	172.64	171.06	172	579654	EUR	
26/09/2024 00:00	173.56	174.24	172.02	174.2	622237	EUR	
27/09/2024 00:00	174.26	177	174.06	176.18	925471	EUR	
30/09/2024 00:00	175.4	175.62	173.26	173.26	764794	EUR	
01/10/2024 00:00	173.72	173.82	169.84	170.94	662130	EUR	
02/10/2024 00:00	171.2	171.5	169.7	171	481833	EUR	
03/10/2024 00:00	170.84	170.84	166.62	167.34	524547	EUR	
04/10/2024 00:00	167.12	168.82	166.66	167.6	644315	EUR	
07/10/2024 00:00	167.68	168.38	165.8	167.64	589935	EUR	
08/10/2024 00:00	167.48	169.06	166.5	168.9	604324	EUR	
09/10/2024 00:00	168.58	169.64	167.8	169.32	332865	EUR	
10/10/2024 00:00	168.74	170.02	168.58	170.02	412459	EUR	
11/10/2024 00:00	169.8	170.92	169.14	170.78	301215	EUR	
14/10/2024 00:00	171.16	172.2	170.84	172.1	358553	EUR	
15/10/2024 00:00	172.5	173.46	171.82	171.82	902999	EUR	
16/10/2024 00:00	172.4	172.94	171.2	171.88	498518	EUR	
17/10/2024 00:00	172.52	174.1	172.44	172.62	445457	EUR	
18/10/2024 00:00	171.94	173.68	171.58	173.68	531268	EUR	
21/10/2024 00:00	172.5	173	171.56	171.88	511776	EUR	
22/10/2024 00:00	171.36	171.6	169.16	170.92	469644	EUR	
23/10/2024 00:00	170.02	170.68	168.26	169.3	501425	EUR	
24/10/2024 00:00	169.68	170.54	168.86	170.5	64219	EUR	
